d,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,day_of_week,is_weekend,is_holiday,sell_price,price_lag_7,price_change_7,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_28,sales
855,1,6,2013,0,0,0,0,1,1,0,1,1,0,2.47,2.47,0.0,0.0,0.0,1.1428571428571428,1.4285714285714286,1.3724423061090358,0
358,1,1,2012,0,0,0,0,0,0,0,1,1,0,6.48,6.48,0.0,0.0,0.0,0.0,0.07142857142857142,0.26226526415648127,0
976,3,9,2013,0,0,0,0,0,0,0,3,0,0,3.32,3.32,0.0,1.0,1.0,0.7142857142857143,1.1785714285714286,1.389206312933459,0
93,2,5,2011,0,0,0,0,1,1,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1171,2,4,2014,0,0,0,0,0,1,0,2,0,0,8.96,8.96,0.0,1.0,1.0,0.2857142857142857,0.32142857142857145,0.5479640045336477,2
875,7,6,2013,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1293,5,8,2014,0,0,0,0,0,1,0,5,0,0,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0
1740,4,11,2015,0,0,0,0,1,1,1,4,0,0,9.47,9.47,0.0,0.0,0.0,0.7142857142857143,0.8928571428571429,0.9940297973880041,0
142,2,6,2011,15,2,0,0,0,0,0,2,0,1,5.16,5.16,0.0,2.0,1.0,0.42857142857142855,0.5357142857142857,0.9222413461394479,0
57,1,3,2011,0,0,0,0,0,0,0,1,1,0,4.72,4.72,0.0,3.0,1.0,1.7142857142857142,1.8214285714285714,1.1239339452243235,1
1146,5,3,2014,0,0,0,0,0,0,0,5,0,0,1.98,1.98,0.0,0.0,0.0,0.7142857142857143,0.6785714285714286,1.055973183882701,0
1566,5,5,2015,0,0,0,0,0,1,0,5,0,0,7.88,7.88,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.4178554470186704,0
738,3,2,2013,0,0,0,0,1,0,0,3,0,0,15.47,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0
758,2,2,2013,7,4,0,0,0,0,0,2,0,1,5.27,5.27,0.0,0.0,1.0,0.2857142857142857,0.39285714285714285,0.5669467095138406,0
1239,7,6,2014,0,0,0,0,0,0,0,7,1,0,4.38,4.38,0.0,1.0,0.0,0.5714285714285714,0.5714285714285714,0.741798187018917,1
715,1,1,2013,0,0,0,0,0,1,1,1,1,0,0.94,0.94,0.0,8.0,9.0,10.857142857142858,8.571428571428571,6.431568966051665,1
1379,7,11,2014,0,0,0,0,1,1,0,7,1,0,4.97,4.97,0.0,0.0,0.0,0.0,0.03571428571428571,0.1889822365046137,0
952,7,9,2013,0,0,0,0,1,1,1,7,1,0,1.58,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0
1694,7,9,2015,0,0,0,0,0,0,0,7,1,0,1.38,1.38,0.0,6.0,3.0,5.0,4.357142857142857,2.895901135440164,7
1681,1,9,2015,0,0,0,0,1,1,1,1,1,0,1.0,1.0,0.0,4.0,1.0,2.5714285714285716,1.8214285714285714,1.6113847605586789,2
1526,7,4,2015,0,0,0,0,1,1,1,7,1,0,2.08,2.08,0.0,0.0,0.0,0.0,0.4642857142857143,0.8380817098475255,0
263,4,10,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
861,7,6,2013,0,0,0,0,1,1,0,7,1,0,2.0,2.0,0.0,0.0,0.0,0.8571428571428571,0.8928571428571429,1.8527114407105287,0
1443,1,1,2015,0,0,0,0,1,0,0,1,1,0,6.97,6.97,0.0,0.0,1.0,0.7142857142857143,1.2142857142857142,1.1660996354464512,2
1535,2,4,2015,8,4,0,0,0,1,1,2,0,1,2.96,2.96,0.0,1.0,3.0,2.0,1.7142857142857142,1.383959506396021,3
520,2,7,2012,0,0,0,0,1,1,0,2,0,0,3.07,3.07,0.0,6.0,2.0,2.5714285714285716,2.892857142857143,2.739820022668233,4
1584,2,5,2015,0,0,0,0,0,0,0,2,0,0,4.47,4.47,0.0,0.0,2.0,0.0,0.14285714285714285,0.4483951394230333,0
8,1,2,2011,0,0,0,0,1,1,1,1,1,0,7.97,7.97,0.0,0.0,,0.2857142857142857,,,0
1839,5,2,2016,4,4,0,0,1,0,0,5,0,1,1.88,1.88,0.0,0.0,0.0,0.0,0.03571428571428571,0.18898223650461343,0
1699,5,9,2015,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
603,1,9,2012,0,0,0,0,0,0,0,1,1,0,4.74,4.74,0.0,0.0,0.0,0.0,0.6071428571428571,1.448863813202038,0
1100,1,2,2014,0,0,0,0,1,1,0,1,1,0,1.97,1.97,0.0,0.0,0.0,0.2857142857142857,0.25,0.4409585518440984,1
281,1,11,2011,0,0,0,0,1,1,1,1,1,0,10.97,10.97,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.6341264874742285,0
1565,4,5,2015,0,0,0,0,0,1,1,4,0,0,2.5,2.5,0.0,0.0,0.0,0.0,0.25,0.44095855184409943,0
1216,5,5,2014,0,0,0,0,0,0,0,5,0,0,3.48,3.48,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.7800420555749504,2
25,4,2,2011,0,0,0,0,0,0,0,4,0,0,12.97,12.97,0.0,0.0,,0.0,,,0
199,3,8,2011,0,0,0,0,0,1,1,3,0,0,8.48,8.48,0.0,0.0,0.0,0.0,0.17857142857142858,0.475594865605671,0
311,3,12,2011,0,0,0,0,1,1,1,3,0,0,4.54,4.54,0.0,0.0,0.0,0.0,0.03571428571428571,0.18898223650461377,0
917,7,8,2013,0,0,0,0,1,0,1,7,1,0,4.88,4.88,0.0,0.0,0.0,0.7142857142857143,0.5357142857142857,0.8380817098475242,1
1184,1,4,2014,0,0,0,0,0,0,0,1,1,0,9.97,9.97,0.0,1.0,0.0,0.5714285714285714,0.42857142857142855,0.5727497953228161,2
377,6,2,2012,0,0,0,0,1,1,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
871,3,6,2013,0,0,0,0,0,0,0,3,0,0,2.73,2.73,0.0,0.0,0.0,0.42857142857142855,0.17857142857142858,0.4755948656056709,0
1041,5,12,2013,0,0,0,0,1,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
125,6,6,2011,0,0,0,0,1,0,1,6,0,0,1.98,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0
1755,5,11,2015,0,0,0,0,0,0,0,5,0,0,4.23,4.23,0.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.6341264874742283,1
1473,3,2,2015,0,0,0,0,1,1,1,3,0,0,2.24,2.24,0.0,0.0,0.0,0.8571428571428571,0.7857142857142857,1.1338934190276957,3
107,2,5,2011,0,0,0,0,0,1,1,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
791,7,3,2013,0,0,0,0,0,0,0,7,1,0,2.98,2.98,0.0,0.0,1.0,3.142857142857143,2.4642857142857144,2.2191446943818627,2
1202,5,5,2014,0,0,0,0,0,0,1,5,0,0,5.22,5.22,0.0,0.0,0.0,0.42857142857142855,0.39285714285714285,0.6288900106557942,0
514,3,6,2012,0,0,0,0,0,0,0,3,0,0,0.97,0.97,0.0,0.0,0.0,0.42857142857142855,0.21428571428571427,0.5681120688308963,0
1833,6,2,2016,0,0,0,0,1,0,0,6,0,0,3.42,3.42,0.0,6.0,4.0,4.142857142857143,3.7142857142857144,1.8024087351866858,2
575,1,8,2012,0,0,0,0,0,0,0,1,1,0,5.94,5.94,0.0,0.0,0.0,0.14285714285714285,0.32142857142857145,0.5479640045336465,2
631,1,10,2012,0,0,0,0,0,0,0,1,1,0,6.97,6.97,0.0,1.0,0.0,0.2857142857142857,0.35714285714285715,0.6214848238238699,0
1557,3,5,2015,0,0,0,0,1,0,0,3,0,0,2.98,2.98,0.0,0.0,0.0,0.0,0.07142857142857142,0.262265264156481,0
1556,2,5,2015,0,0,0,0,1,1,1,2,0,0,1.98,1.98,0.0,0.0,1.0,1.2857142857142858,0.9285714285714286,0.9399988742535207,0
1642,4,7,2015,0,0,0,0,0,0,0,4,0,0,2.87,2.87,0.0,2.0,2.0,1.5714285714285714,1.1428571428571428,0.9315175080076955,1
138,5,6,2011,0,0,0,0,0,1,1,5,0,0,9.88,9.88,0.0,3.0,1.0,3.857142857142857,1.9285714285714286,1.9231257625055864,6
472,3,5,2012,0,0,0,0,0,0,1,3,0,0,3.27,3.27,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.5345224838248485,0
33,5,3,2011,0,0,0,0,1,0,1,5,0,0,3.18,3.18,0.0,0.0,0.0,0.0,0.10714285714285714,0.314970394174356,0
878,3,6,2013,0,0,0,0,0,0,0,3,0,0,9.88,9.88,0.0,0.0,1.0,0.0,0.10714285714285714,0.31497039417436873,0
519,1,6,2012,0,0,0,0,0,0,0,1,1,0,4.88,4.88,0.0,2.0,1.0,0.8571428571428571,0.6785714285714286,0.5479640045336464,2
307,6,12,2011,0,0,0,0,1,1,0,6,0,0,3.98,3.98,0.0,0.0,0.0,0.0,0.07142857142857142,0.26226526415648205,0
1513,1,3,2015,0,0,0,0,0,0,0,1,1,0,2.0,2.0,0.0,7.0,3.0,4.285714285714286,4.142857142857143,2.490192402417544,2
393,1,2,2012,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
984,4,10,2013,0,0,0,0,1,0,1,4,0,0,12.78,12.78,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.5587211398983505,1
1818,5,1,2016,0,0,0,0,0,0,0,5,0,0,7.76,7.76,0.0,0.0,0.0,0.0,0.0,0.0,1
960,1,9,2013,0,0,0,0,0,0,1,1,1,0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0
1544,4,4,2015,0,0,0,0,0,0,0,4,0,0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0
356,6,1,2012,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1441,6,1,2015,0,0,0,0,1,0,1,6,0,0,2.98,2.98,0.0,0.0,0.0,0.0,0.42857142857142855,0.6341264874742282,0
1006,5,10,2013,0,0,0,0,0,0,0,5,0,0,3.32,3.32,0.0,0.0,0.0,1.0,1.0714285714285714,1.3313477278632986,1
602,7,9,2012,0,0,0,0,0,0,0,7,1,0,3.97,3.97,0.0,1.0,0.0,0.7142857142857143,0.7857142857142857,0.8758971213537398,0
647,3,11,2012,0,0,0,0,1,1,1,3,0,0,2.68,2.68,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8789122666607699,0
1067,3,12,2013,0,0,0,0,0,0,0,3,0,0,13.48,13.48,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.8698354767504924,0
8,1,2,2011,0,0,0,0,1,1,1,1,1,0,1.25,1.25,0.0,1.0,,1.7142857142857142,,,13
699,6,12,2012,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
773,3,3,2013,0,0,0,0,0,1,1,3,0,0,1.48,1.48,0.0,2.0,3.0,3.0,1.8928571428571428,1.6630914033428879,3
1356,5,10,2014,0,0,0,0,0,1,1,5,0,0,9.24,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0
42,7,3,2011,0,0,0,0,0,1,1,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1745,2,11,2015,0,0,0,0,1,0,1,2,0,0,4.88,4.88,0.0,0.0,1.0,0.2857142857142857,0.35714285714285715,0.4879500364742622,0
1854,6,2,2016,0,0,0,0,0,0,0,6,0,0,9.97,9.97,0.0,1.0,2.0,1.1428571428571428,1.5,0.9229582069908963,0
714,7,1,2013,0,0,0,0,0,1,1,7,1,0,2.5,2.5,0.0,1.0,1.0,1.8571428571428572,1.1071428571428572,1.4991179064218059,3
270,4,10,2011,0,0,0,0,0,0,0,4,0,0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1526,7,4,2015,0,0,0,0,1,1,1,7,1,0,1.72,1.72,0.0,0.0,0.0,0.0,0.8214285714285714,1.278122796760132,0
1526,7,4,2015,0,0,0,0,1,1,1,7,1,0,8.96,8.96,0.0,0.0,1.0,0.5714285714285714,0.75,0.9670497325294011,1
1414,7,12,2014,0,0,0,0,0,1,1,7,1,0,2.5,2.5,0.0,1.0,0.0,0.8571428571428571,0.6785714285714286,0.983326607456141,1
1562,1,5,2015,0,0,0,0,1,1,1,1,1,0,4.47,4.47,0.0,0.0,0.0,0.5714285714285714,1.1071428571428572,1.314852074887506,0
1339,2,9,2014,0,0,0,0,0,0,0,2,0,0,2.68,2.68,0.0,0.0,0.0,0.2857142857142857,0.6071428571428571,1.4742050139924308,0
1096,4,1,2014,0,0,0,0,0,0,0,4,0,0,14.26,14.26,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.5727497953228161,0
561,1,8,2012,0,0,0,0,0,1,1,1,1,0,8.98,8.98,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.731020885058378,0
1417,3,12,2014,0,0,0,0,0,1,1,3,0,0,1.98,1.98,0.0,8.0,4.0,4.857142857142857,2.9642857142857144,2.9749838823982047,9
1229,4,6,2014,0,0,0,0,1,0,0,4,0,0,0.97,0.97,0.0,0.0,2.0,0.0,0.14285714285714285,0.4483951394230392,0
1083,5,1,2014,0,0,0,0,0,1,1,5,0,0,6.98,6.98,0.0,0.0,2.0,3.0,1.5357142857142858,2.235772181747781,5
1406,6,12,2014,0,0,0,0,1,0,0,6,0,0,1.88,1.88,0.0,0.0,0.0,0.0,0.17857142857142858,0.39002102778747944,1
387,2,2,2012,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
728,7,1,2013,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
423,3,3,2012,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
44,2,3,2011,0,0,0,0,0,1,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1082,4,1,2014,0,0,0,0,0,0,1,4,0,0,4.97,4.97,0.0,0.0,1.0,0.0,0.5357142857142857,1.3188699668344817,1
187,5,8,2011,0,0,0,0,1,1,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1849,1,2,2016,0,0,0,0,0,0,0,1,1,0,1.74,1.74,0.0,1.0,2.0,0.2857142857142857,1.2857142857142858,2.565542940979666,0
290,3,11,2011,0,0,0,0,0,0,1,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1076,5,1,2014,0,0,0,0,1,0,1,5,0,0,1.0,1.0,0.0,2.0,2.0,2.4285714285714284,1.6428571428571428,1.3113263207824084,2
97,6,5,2011,10,2,0,0,1,1,1,6,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
1008,7,11,2013,0,0,0,0,1,1,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
291,4,11,2011,0,0,0,0,0,1,1,4,0,0,9.88,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0
1677,4,9,2015,0,0,0,0,1,1,0,4,0,0,12.78,12.78,0.0,0.0,0.0,0.14285714285714285,0.32142857142857145,0.6118321864193024,0
1536,3,4,2015,0,0,0,0,0,1,0,3,0,0,4.74,4.98,-0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0
1754,4,11,2015,0,0,0,0,0,0,0,4,0,0,4.97,4.97,0.0,0.0,0.0,0.0,0.14285714285714285,0.35634832254989923,0
1388,2,11,2014,0,0,0,0,0,0,0,2,0,0,0.98,0.98,0.0,0.0,0.0,0.0,0.42857142857142855,2.2677868380553683,1
163,2,7,2011,0,0,0,0,1,0,0,2,0,0,3.28,3.28,0.0,0.0,0.0,0.8571428571428571,0.21428571428571427,0.629940788348712,1
1080,2,1,2014,0,0,0,0,0,1,1,2,0,0,2.5,2.5,0.0,0.0,2.0,0.42857142857142855,1.1428571428571428,1.4584183648679572,0
723,2,1,2013,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1450,1,1,2015,0,0,0,0,0,0,0,1,1,0,2.24,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0
1680,7,9,2015,0,0,0,0,1,0,0,7,1,0,4.81,4.81,0.0,1.0,0.0,0.7142857142857143,0.25,0.5181877251716013,1
1220,2,6,2014,0,0,0,0,1,1,0,2,0,0,4.97,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1346,2,10,2014,0,0,0,0,1,1,1,2,0,0,9.42,9.42,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.41785544701867255,0
1034,5,11,2013,0,0,0,0,0,0,0,5,0,0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
437,3,4,2012,0,0,0,0,1,1,1,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1433,5,12,2014,0,0,0,0,0,0,0,5,0,0,0.94,0.94,0.0,0.0,1.0,0.0,1.0,2.227770850640621,0
964,5,9,2013,0,0,0,0,0,0,0,5,0,0,4.43,4.43,0.0,0.0,1.0,0.0,0.03571428571428571,0.1889822365046106,0
512,1,6,2012,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
803,5,4,2013,0,0,0,0,1,0,0,5,0,0,3.98,3.98,0.0,1.0,2.0,2.7142857142857144,2.3214285714285716,2.09149196133732,3
1857,2,2,2016,0,0,0,0,0,0,0,2,0,0,1.74,1.74,0.0,0.0,0.0,0.5714285714285714,0.4642857142857143,0.7444681351359518,1
409,3,3,2012,0,0,0,0,0,1,1,3,0,0,4.78,4.78,0.0,0.0,0.0,0.0,0.07142857142857142,0.26226526415648227,0
229,5,9,2011,0,0,0,0,0,0,1,5,0,0,1.98,1.98,0.0,0.0,0.0,2.0,0.5,1.170628194761415,0
1293,5,8,2014,0,0,0,0,0,1,0,5,0,0,2.72,2.72,0.0,0.0,1.0,1.1428571428571428,1.3928571428571428,1.1655323283657155,1
1142,1,3,2014,0,0,0,0,0,1,1,1,1,0,4.44,4.44,0.0,0.0,0.0,0.0,0.17857142857142858,0.47559486560567094,0
893,4,7,2013,17,4,0,0,1,1,1,4,0,1,1.88,1.88,0.0,0.0,0.0,0.42857142857142855,0.5357142857142857,0.9993384054849732,0
1027,5,11,2013,0,0,0,0,0,0,0,5,0,0,3.97,3.97,0.0,1.0,0.0,1.0,1.0357142857142858,0.9222413461394482,0
1397,4,11,2014,0,0,0,0,0,0,0,4,0,0,2.88,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0
1355,4,10,2014,0,0,0,0,0,0,1,4,0,0,8.97,8.97,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5998236072282918,0
1181,5,4,2014,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1200,3,5,2014,0,0,0,0,0,1,1,3,0,0,4.98,4.98,0.0,0.0,0.0,0.5714285714285714,0.21428571428571427,0.4178554470186723,1
1140,6,3,2014,0,0,0,0,0,1,0,6,0,0,4.48,4.48,0.0,1.0,0.0,1.5714285714285714,1.3214285714285714,1.5166623059417421,2
1527,1,4,2015,0,0,0,0,1,0,0,1,1,0,2.24,2.24,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4483951394230333,0
1150,2,3,2014,0,0,0,0,0,0,0,2,0,0,2.96,2.96,0.0,8.0,5.0,6.428571428571429,5.928571428571429,2.4634900179994723,6
1708,7,10,2015,0,0,0,0,1,0,1,7,1,0,3.97,3.97,0.0,1.0,1.0,0.42857142857142855,0.5,0.6938886664887123,0
957,5,9,2013,0,0,0,0,0,1,1,5,0,0,2.48,2.48,0.0,2.0,1.0,3.142857142857143,2.5,1.7533037597843815,2
639,2,10,2012,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1797,5,12,2015,0,0,0,0,0,0,0,5,0,0,3.98,3.98,0.0,0.0,2.0,0.5714285714285714,1.0,0.9026709338484423,0
1600,4,6,2015,14,1,0,0,0,0,0,4,0,1,6.42,6.42,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.3563483225498986,0
754,5,2,2013,5,4,0,0,0,0,0,5,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
1087,2,1,2014,0,0,0,0,0,0,0,2,0,0,1.98,1.98,0.0,0.0,4.0,0.42857142857142855,1.1428571428571428,2.1031596285780125,0
540,1,7,2012,0,0,0,0,0,0,0,1,1,0,8.48,8.48,0.0,2.0,0.0,0.5714285714285714,0.4642857142857143,0.6929348671835834,0
232,1,9,2011,0,0,0,0,0,0,0,1,1,0,3.98,3.98,0.0,1.0,2.0,1.1428571428571428,1.2142857142857142,1.1007452982594164,2
1243,4,6,2014,0,0,0,0,0,0,0,4,0,0,2.68,2.68,0.0,4.0,8.0,15.142857142857142,12.071428571428571,6.732610365084395,10
366,2,1,2012,0,0,0,0,0,0,0,2,0,0,1.98,1.98,0.0,0.0,4.0,1.2857142857142858,1.7142857142857142,1.7182493859684482,2
1355,4,10,2014,0,0,0,0,0,0,1,4,0,0,2.78,2.78,0.0,5.0,0.0,7.0,4.5,3.3277731404159825,1
1661,2,8,2015,0,0,0,0,0,0,0,2,0,0,8.96,8.96,0.0,1.0,0.0,0.42857142857142855,0.4642857142857143,0.6929348671835842,2
346,3,1,2012,0,0,0,0,1,1,1,3,0,0,3.32,3.32,0.0,1.0,0.0,1.0,1.1071428571428572,1.7286107827082509,1
857,3,6,2013,0,0,0,0,1,1,1,3,0,0,1.74,1.74,0.0,6.0,0.0,0.8571428571428571,0.4642857142857143,1.4777897123279842,0
1814,1,1,2016,0,0,0,0,0,0,0,1,1,0,3.97,3.97,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.3563483225498991,0
1443,1,1,2015,0,0,0,0,1,0,0,1,1,0,7.98,7.98,0.0,0.0,1.0,0.0,0.07142857142857142,0.2622652641564811,1
442,1,4,2012,9,4,0,0,0,0,1,1,1,1,,,,0.0,0.0,0.0,0.0,0.0,0
947,2,9,2013,0,0,0,0,1,1,0,2,0,0,4.98,4.98,0.0,0.0,3.0,0.8571428571428571,1.3928571428571428,1.370030702934839,3
818,6,4,2013,0,0,0,0,0,0,0,6,0,0,5.98,5.98,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.534522483824849,0
954,2,9,2013,0,0,0,0,1,0,1,2,0,0,4.98,4.98,0.0,0.0,0.0,0.0,0.10714285714285714,0.31497039417435596,1
1453,4,1,2015,0,0,0,0,0,0,0,4,0,0,1.48,1.48,0.0,0.0,0.0,1.0,0.25,0.6454972243679005,0
331,2,12,2011,25,3,0,0,0,0,0,2,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
901,5,7,2013,0,0,0,0,0,0,0,5,0,0,2.5,2.5,0.0,0.0,0.0,0.8571428571428571,0.9285714285714286,1.184109962003699,0
368,4,1,2012,0,0,0,0,0,0,0,4,0,0,1.54,1.54,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.26226526415648127,0
1205,1,5,2014,0,0,0,0,0,0,0,1,1,0,2.0,2.0,0.0,2.0,2.0,3.7142857142857144,3.4285714285714284,2.8077745428715803,4
164,3,7,2011,0,0,0,0,0,1,1,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
593,5,9,2012,0,0,0,0,0,1,1,5,0,0,5.98,5.98,0.0,0.0,2.0,0.14285714285714285,0.2857142857142857,0.5998236072282919,0
1202,5,5,2014,0,0,0,0,0,0,1,5,0,0,5.97,5.97,0.0,0.0,0.0,0.42857142857142855,0.39285714285714285,0.6288900106558013,0
674,2,12,2012,0,0,0,0,1,0,1,2,0,0,2.98,2.98,0.0,0.0,1.0,1.0,1.1428571428571428,1.0440053112638326,3
177,2,7,2011,0,0,0,0,0,0,0,2,0,0,4.67,4.67,0.0,3.0,1.0,2.0,1.75,1.377732974181916,2
944,6,8,2013,0,0,0,0,0,0,0,6,0,0,2.98,2.98,0.0,5.0,0.0,4.142857142857143,1.1071428571428572,1.9877268929755365,0
946,1,8,2013,0,0,0,0,0,0,0,1,1,0,2.77,2.77,0.0,0.0,0.0,0.0,0.10714285714285714,0.56694670951384,0
1729,7,10,2015,0,0,0,0,0,0,0,7,1,0,1.78,1.78,0.0,1.0,0.0,1.5714285714285714,0.7857142857142857,1.343217333208888,1
1225,7,6,2014,0,0,0,0,1,1,1,7,1,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1157,2,3,2014,0,0,0,0,0,0,0,2,0,0,2.98,2.98,0.0,0.0,0.0,0.0,0.07142857142857142,0.26226526415648105,0
671,6,11,2012,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1084,6,1,2014,0,0,0,0,0,0,0,6,0,0,5.98,5.98,0.0,0.0,0.0,0.0,0.14285714285714285,0.35634832254989884,0
451,3,4,2012,0,0,0,0,0,0,0,3,0,0,2.0,2.0,0.0,3.0,0.0,1.7142857142857142,1.3571428571428572,1.0959280090672916,1
50,1,3,2011,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1351,7,10,2014,0,0,0,0,1,0,0,7,1,0,6.42,6.42,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.5345224838248485,0
727,6,1,2013,0,0,0,0,0,0,0,6,0,0,1.47,1.47,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.7310208850583783,1
155,1,7,2011,0,0,0,0,1,0,1,1,1,0,3.88,3.88,0.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.9200874124564724,0
1844,3,2,2016,3,3,0,0,0,1,1,3,0,1,6.54,6.54,0.0,2.0,1.0,0.2857142857142857,0.25,0.5181877251716007,0
1733,4,10,2015,0,0,0,0,0,0,0,4,0,0,4.88,4.88,0.0,0.0,4.0,0.7142857142857143,1.4285714285714286,1.103146054215494,1
860,6,6,2013,13,1,0,0,1,1,1,6,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
188,6,8,2011,0,0,0,0,1,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1198,1,5,2014,0,0,0,0,1,0,0,1,1,0,4.88,4.88,0.0,2.0,0.0,1.1428571428571428,0.6785714285714286,1.0559731838826996,1
1107,1,2,2014,0,0,0,0,1,0,1,1,1,0,1.48,1.48,0.0,1.0,2.0,0.42857142857142855,0.4642857142857143,0.7926581093427775,0
552,6,8,2012,0,0,0,0,1,0,1,6,0,0,5.94,5.94,0.0,0.0,0.0,0.42857142857142855,0.25,0.7005289007176939,0
318,3,12,2011,0,0,0,0,0,1,1,3,0,0,7.97,7.97,0.0,4.0,3.0,3.7142857142857144,4.285714285714286,2.2584350999152263,2
18,4,2,2011,0,0,0,0,0,1,1,4,0,0,,,,0.0,,0.0,,,0
309,1,12,2011,0,0,0,0,1,1,1,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
601,6,9,2012,0,0,0,0,0,0,0,6,0,0,8.47,8.47,0.0,0.0,0.0,0.7142857142857143,0.32142857142857145,0.7723735149271024,0
1200,3,5,2014,0,0,0,0,0,1,1,3,0,0,2.82,2.82,0.0,0.0,3.0,0.42857142857142855,1.6428571428571428,1.8300837000548245,1
1093,1,1,2014,0,0,0,0,0,0,0,1,1,0,3.24,3.24,0.0,0.0,0.0,0.0,0.10714285714285714,0.31497039417435513,0
238,7,9,2011,0,0,0,0,0,0,0,7,1,0,3.17,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0
788,4,3,2013,0,0,0,0,0,0,0,4,0,0,4.48,4.48,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.4986754943620637,0
